isocode	year	pop	xrat	openc	rgdpl	rgdpwok
BHS	1994	265	1	100.67461	20045.926	40380.098
BHS	1995	269	1	100.21542	20904.799	41864.238
BHS	1996	273	1	101.13835	21744.432	43358.98
BHS	1997	276	1	107.937	22144.168	43993.801
BHS	1998	279	1	101.88422	23304.406	46140.457
BHS	1999	287.358	1	101.18178	23343.4	45937.941
BHS	2000	283	1	107.25127	24134.119	47150.023
BHS	2001	286	1	97.535133	24096.229	46718.645
BHS	2002	289	1	96.150139	24595.008	47304.879
BHS	2003	291	1	97.418846	24332.805	46420.805
BHS	2004	294	1	103.85402	24763.438	46856
BHS	2005	297	1	101.99068	27459.959	51593.52
BHS	2006	299	1	110.47726	28595.963	53382.406
BHS	2007	302	1	113.44405	29114.779	53986.375
BHS	2008	305	1	113.07323	29338.941	54029.641
BHS	2009	308	1	112.52341	28381.854	
BHR	1950	114.84				
BHR	1951	117.58				
BHR	1952	120.447				
BHR	1953	123.469				
BHR	1954	126.708				
BHR	1955	130.25301				
BHR	1956	134.207				
BHR	1957	138.655				
BHR	1958	143.798				
BHR	1959	149.769				
BHR	1960	156.64799				
BHR	1961	164.334				
BHR	1962	171.86301				
BHR	1963	179.108				
BHR	1964	185.69099				
BHR	1965	191.37801				
BHR	1966	196.70599	.47			
BHR	1967	202.18201	.47			
BHR	1968	207.811	.47			
BHR	1969	213.59599	.47			
BHR	1970	219.543	.47619	193.44495	22406.789	82931.188
BHR	1971	225.375	.474796288	192.59169	22310.014	78982.367
BHR	1972	230.8	.438597783	195.14536	24180.076	82036.008
BHR	1973	238.97701	.399630307	192.60661	26448.42	86166.984
BHR	1974	248.343	.394739999	190.04095	27550.139	86359.438
BHR	1975	258.789	.395499999	202.942	23979.707	72142.414
BHR	1976	273.66101	.395599166	185.17102	30887.107	90072.672
BHR	1977	297.41	.395649999	182.37331	31059.221	87338.547
BHR	1978	322.535	.387453332	175.45767	28804.936	78415.18
BHR	1979	336.07001	.381617499	183.39233	29107.205	76790.695
BHR	1980	347.56799	.377000235	204.00731	30186.49	77172.367
BHR	1981	363.427	.375999999	219.0275	26641.344	65285.762
BHR	1982	377.96701	.375999999	188.43602	23469.365	55971.605
BHR	1983	393.022	.375999999	153.21278	24614.197	57766.09
BHR	1984	408.28201	.376	158.11366	24825.061	57500.324
BHR	1985	423.95001	.376	165.61476	18758.221	42819.84
BHR	1986	439.556	.376	154.22696	17514.264	39694.746
BHR	1987	454.612	.376	174.41446	16986.516	38276.242
BHR	1988	469.48401	.376	153.90945	18204.574	40919.984
BHR	1989	484.79099	.376	159.88557	18867.77	42232.844
BHR	1990	500.47601	.376	186.40001	18822.49	41861.41
BHR	1991	523	.376	181.24467	19311.83	42931.531
BHR	1992	538	.376	181.12144	20450.232	45290.355
BHR	1993	553	.375999989	164.85883	20250.25	44558.387
BHR	1994	568	.375999965	153.70282	20471.836	44974.082
BHR	1995	582	.375999971	152.45454	19602.365	42806.184
BHR	1996	596	.375999968	163.19749	19773.158	43039.711
BHR	1997	611	.375999965	146.8436	20152.598	43619.883
BHR	1998	625	.375999963	127.60279	20928.652	45018.941
BHR	1999	640	.375999979	140.95265	20021.402	42837.484
BHR	2000	655	.376	153.32494	20988.928	44687.66
BHR	2001	672	.376	143.04649	21096.119	44637.566
BHR	2002	715	.376	148.15994	22122.402	46922.223
BHR	2003	781	.376	145.53625	21940.293	46672.117
BHR	2004	848	.376	164.72403	22171.195	47203.188
BHR	2005	916	.376	175.9688	22381.598	47787.707
BHR	2006	984	.376	171.72397	23229.561	49611.09
BHR	2007	1054	.376	162.08284	24388.668	52163.895
BHR	2008	1107	.376	169.32741	24976.35	53360.598
BHR	2009	1144	.376	140.06526	23538.02	
BGD	1950	45645.965				
BGD	1951	46149.84				
BGD	1952	46881.898				
BGD	1953	47652.926				
BGD	1954	48592.988				
BGD	1955	49588.402				
BGD	1956	50461.719				
BGD	1957	51346.449				
BGD	1958	52377.012				
BGD	1959	53459.152	6.825425716	10.98176	779.87231	1769.7882
BGD	1960	54592.652	6.825425716	12.525741	807.22461	1853.4802
BGD	1961	55708.887	6.825425716	16.208519	765.80475	1770.7881
BGD	1962	56803.219	6.825425716	14.521564	811.01434	1890.1968
BGD	1963	58186.082	6.825425716	15.44622	829.71283	1944.7762
BGD	1964	59358.57	6.825425716	15.891686	811.09137	1915.3634
BGD	1965	60284.266	6.825425716	15.756585	784.36627	1866.299
BGD	1966	61496.047	6.825425716	15.366978	786.19037	1883.7137
BGD	1967	62765.414	6.825425716	16.422848	727.25775	1755.0695
BGD	1968	64071.965	6.825425716	14.969458	753.08405	1832.035
BGD	1969	65416.781	6.825425716	15.695078	760.62286	1862.6656
BGD	1970	67331.352	7.279	13.868016	797.70062	1966.2476
BGD	1971	69149.648	7.868842585	11.218398	764.45337	1885.5154
BGD	1972	70676.992	7.700184168	12.25444	672.68628	1659.4359
BGD	1973	72382.695	7.849815999	9.5786858	710.02332	1755.6389
BGD	1974	74584.664	8.226002241	7.9530554	654.27142	1617.9524
BGD	1975	76152.531	12.18618004	15.380102	682.53528	1688.7826
BGD	1976	77821.375	15.3991686	12.863986	665.52765	1649.791
BGD	1977	80313.516	15.3751	14.718391	707.09637	1755.437
BGD	1978	82812.758	15.01611667	15.124368	718.88824	1786.3284
BGD	1979	85361.164	15.551925	18.474222	717.92401	1787.0509
BGD	1980	87937.336	15.45405833	18.552454	716.05444	1784.0099
BGD	1981	90517.445	17.98669167	19.842619	701.31079	1742.757
BGD	1982	92626.5	22.11788333	19.846586	706.92651	1751.0853
BGD	1983	94788.102	24.615425	17.573647	733.79626	1812.7545
BGD	1984	96954.797	25.35393339	17.769438	745.45532	1832.5511
BGD	1985	99154.172	27.99459167	16.413136	757.3512	1854.0448
BGD	1986	101438.05	30.4069	16.026245	760.63654	1846.2036
BGD	1987	103815.66	30.94983333	16.897253	762.93298	1835.8508
BGD	1988	106283.66	31.7332486	17.839468	785.21765	1871.4902
BGD	1989	108842.4	32.27	18.35099	802.14984	1890.155
BGD	1990	111436.65	34.56880833	17.377172	811.97058	1889.2628
BGD	1991	113911	36.59618333	18.282763	826.84436	1897.8174
BGD	1992	115751	38.95075833	20.200584	846.89484	1942.59
BGD	1993	117621	39.5672575	23.047541	845.37402	1935.1487
BGD	1994	119515	40.21173917	22.76664	885.38013	2022.4384
BGD	1995	121442	40.27831833	28.403772	874.71466	1990.5491
BGD	1996	123433	41.79416833	30.546307	859.39874	1951.938
BGD	1997	125506	43.89211583	30.377874	919.9928	2084.3408
BGD	1998	127660	46.90565167	31.837927	954.20929	2153.6165
BGD	1999	129879	49.0854	32.167225	966.78436	2173.7993
BGD	2000	132151	52.14166667	33.242203	987.70337	2213.8357
BGD	2001	134478	55.80666667	37.26511	1019.1882	2259.1101
BGD	2002	136870	57.888	33.250072	1091.136	2392.6541
BGD	2003	139305	58.15004	34.612633	1123.3425	2437.8984
BGD	2004	141734	59.51265833	36.593079	1159.0851	2493.0359
BGD	2005	144139	64.32747500000001	40.415855	1191.8838	2540.8206
BGD	2006	146517	68.93323332999999	45.060009	1242.2795	2628.2705
BGD	2007	148894	68.874875	47.824593	1290.071	2709.1147
BGD	2008	151290	68.92	51.411293	1355.557	2825.031
BGD	2009	153700	69.27	54.30994	1397.2632	
BRB	1950	210.666	1.714290023			
BRB	1951	214.729	1.714290023			
BRB	1952	217.959	1.714290023			
BRB	1953	221.30299	1.714290023			
BRB	1954	225.244	1.714290023			
BRB	1955	227.255	1.714290023			
BRB	1956	225.96201	1.714290023			
BRB	1957	225.569	1.714290023			
BRB	1958	227.979	1.714290023			
BRB	1959	231.394	1.714290023			
BRB	1960	232.339	1.714290023	96.654724	7618.7144	19425.604
BRB	1961	229.597	1.714290023	91.599625	8236.6475	21002.189
BRB	1962	228.74699	1.714290023	101.42624	8655.0283	22104.59
BRB	1963	230.73801	1.714290023	104.22511	8204.2314	20998.346
BRB	1964	233.269	1.714290023	100.59314	8425.7354	21605.033
BRB	1965	234.98	1.714290023	113.05712	9251.6006	23790.07
BRB	1966	236.22701	1.714290023	121.03285	9458.8955	24384.143
BRB	1967	238.224	1.738098979	113.26637	10809.326	27941.408
BRB	1968	239.868	2	121.92499	11746.699	30450.191
BRB	1969	239.321	2	121.91657	12805.448	33272.406
BRB	1970	238.756	2.000000001	120.49365	14206.047	36965.996
BRB	1971	240.606	1.974876153	118.91934	14191.536	36326.676
BRB	1972	242.44501	1.92128071	126.21499	14092.419	35517.02
BRB	1973	244.127	1.959220537	116.1543	15207.361	37735.566
BRB	1974	245.563	2.053230911	118.4948	16678.453	40831.938
BRB	1975	247.147	2.018866598	110.79517	15853.977	38194.637
BRB	1976	248.02299	2	111.28663	16892.24	40236.461
BRB	1977	249.16901	2	110.68841	17479.441	40978.824
BRB	1978	250.145	2	126.41849	18174.695	41997.047
BRB	1979	251.145	2	141.54553	19397.738	44226.77
BRB	1980	251.966	2	142.18434	20788.551	46789.383
BRB	1981	252.36099	2	128.77769	20499.014	45527.75
BRB	1982	253.47501	2	130.29648	19198.826	41852.457
BRB	1983	254.847	2	139.88734	19081.811	40845.66
BRB	1984	256.11401	2	139.11929	19498.057	41098.219
BRB	1985	257.24701	2	127.81858	19923.045	41364.598
BRB	1986	258.26501	2	110.75167	20484.652	42020.941
BRB	1987	259.12399	2	91.454163	20768.5	41397.797
BRB	1988	259.953	2	96.954056	21630.871	41851.125
BRB	1989	261.09201	2	100.64486	22551.123	42523.902
BRB	1990	262.26401	2	100.82841	21795.203	41649.703
BRB	1991	263.336	2	97.583542	20485.471	39694.996
BRB	1992	264.604	2	91.879471	18331.861	34805.84
BRB	1993	265.69901	2	98.639992	18669.648	35006.953
BRB	1994	266.63	2	105.1363	19169.572	35514.738
BRB	1995	267.66699	2	113.18335	20814.18	37961.586
BRB	1996	268.81	2	114.65015	21216.789	38800.133
BRB	1997	270.06201	2	113.14993	21983.328	40000.531
BRB	1998	271.29401	2	108.45427	23501.123	42622.918
BRB	1999	272.504	2	108.34409	23229.352	41912.02
BRB	2000	273.67999	2	107.51118	23379.92	41952.492
BRB	2001	274.90601	2	104.25965	23197.756	41267
BRB	2002	276.21799	2	105.38953	21581.301	38253.113
BRB	2003	277.547	2	107.04478	21560.982	37886.301
BRB	2004	278.81799	2	110.22673	22605.068	39121.082
BRB	2005	280.03699	2	125.05862	23367.307	40181.543
BRB	2006	281.207	2	126.40478	24401.84	41755.801
BRB	2007	282.35901	2	129.51425	24556.107	41750.047
BRB	2008	283.39999	2	130.17157	24525.895	41530.059
BRB	2009	284.70001	2	131.21062	22928.289	
BLR	1950	7722.1548				
BLR	1951	7742.1592				
BLR	1952	7698.249				
BLR	1953	7666.8208				
BLR	1954	7698.751				
BLR	1955	7780.5649				
BLR	1956	7856.79				
BLR	1957	7912.626				
BLR	1958	7982.625				
BLR	1959	8075.29				
BLR	1960	8167.918				
BLR	1961	8262.998				
BLR	1962	8365.0732				
BLR	1963	8438.8809				
BLR	1964	8501.6074				
BLR	1965	8590.7861				
BLR	1966	8694.0088				
BLR	1967	8786.8867				
BLR	1968	8864.7764				
BLR	1969	8946.0908				
BLR	1970	9027.1982				
BLR	1971	9101.3965				
BLR	1972	9169.1563				
BLR	1973	9236.4648				
BLR	1974	9304.3105				
BLR	1975	9360.1836				
BLR	1976	9405.5439				
BLR	1977	9457.3848				
BLR	1978	9520.2803				
BLR	1979	9581.5176				
BLR	1980	9643.7061				
BLR	1981	9712.7607				
BLR	1982	9778.7813				
BLR	1983	9845.1738				
BLR	1984	9914.2617				
BLR	1985	9981.7441				
BLR	1986	10044.184				
BLR	1987	10097.446	.1439			
BLR	1988	10149.612	.1291			
BLR	1989	10184.084	.1198			
BLR	1990	10200.737	.0000666			
BLR	1991	10205.442	.000175			
BLR	1992	10227.863	.01932			
BLR	1993	10250.444	1.4664			
BLR	1994	10238.349	3.008166667	155.37453	4841.2036	9818.7021
BLR	1995	10205.228	11.52096667	103.71886	4341.0112	8870.96
BLR	1996	10170.969	13.22987667	96.774849	4436.3945	9146.3008
BLR	1997	10128.835	26.02054958	127.52836	5087.3237	10573.044
BLR	1998	10092.033	46.12762	123.49135	5394.4219	11292.936
BLR	1999	10063.948	249.2953292	121.53359	5782.0132	12196.188
BLR	2000	10033.697	876.75	135.22357	6255.145	13086.577
BLR	2001	9999.7891	1390	143.48558	6951.708	14395.373
BLR	2002	9955.1895	1790.916667	132.3006	7420.2505	15213.883
BLR	2003	9905.21	2051.270833	134.6412	7850.105	15949.876
BLR	2004	9855.9512	2160.2575	147.08893	8397.7041	16919.074
BLR	2005	9809.1299	2153.82	116.61626	9406.8643	18811.809
BLR	2006	9765.7363	2144.564167	125.93903	10065.47	20005.012
BLR	2007	9724.7227	2146.078333	130.55814	11177.407	22070.518
BLR	2008	9816.3535	2153.82	131.70694	12308.287	24180.244
BLR	2009	9769.9131	2144.564573	113.55702	12781.815	
BEL	1950	8639.3691	1.239467622	63.808372	7991.7144	19054.84
BEL	1951	8678.3857	1.239220028	76.841324	8234.6309	19717.59
BEL	1952	8730.4053	1.239220028	70.811195	8374.7148	20154.561
BEL	1953	8777.873	1.239220028	66.914299	8590.5625	20757.145
BEL	1954	8819.3799	1.239220028	68.886932	8959.0938	21792.107
BEL	1955	8868.4746	1.239220028	74.743881	9228.1563	22574.611
BEL	1956	8923.8447	1.239467623	81.056946	9497.5703	23374.426
BEL	1957	8989.1113	1.239467623	80.106186	9607.3867	23772.844
BEL	1958	9052.707	1.239220029	72.853233	9417.3984	23398.217
BEL	1959	9103.7285	1.239220029	74.183464	9721.9814	24365.594
BEL	1960	9118.7002	1.239467624	79.120972	10271.993	25506.564
BEL	1961	9165.7998	1.239467624	81.452469	10755.555	26826.109
BEL	1962	9218.4004	1.239467624	83.479263	11289.55	27966.342
BEL	1963	9283.0996	1.239467624	87.206131	11770.913	29285.082
BEL	1964	9367	1.239467624	87.316048	12524.855	31155.658
BEL	1965	9448.0996	1.239467624	86.144264	12819.853	32020.908
BEL	1966	9507.7998	1.239467624	89.564636	13184.758	32997.398
BEL	1967	9556.5	1.239467624	86.565727	13602.356	34162.918
BEL	1968	9589.7998	1.239467624	91.209595	14119.606	35471.906
BEL	1969	9612.7002	1.239467624	98.11438	15023.2	37462.309
BEL	1970	9637.7998	1.239467625	100.29375	15905.553	40721.809
BEL	1971	9672.5	1.216090705	97.694664	16396.898	41783.086
BEL	1972	9709.0996	1.09109302	97.378716	17143.393	43724.254
BEL	1973	9738.4004	.966202197	107.21407	18253.172	46273.883
BEL	1974	9767.7998	.9655824629999999	119.12662	19026.299	47643.91
BEL	1975	9794.7998	.911725529	103.6535	18621.965	46449.418
BEL	1976	9811	.9569970840000001	109.34216	19654.707	48666.922
BEL	1977	9821.7998	.888518564	108.01314	19823.924	48916.043
BEL	1978	9829.7002	.780668354	104.00828	20412.012	50056.105
BEL	1979	9837.2002	.726790762	114.43539	20911.564	50705.188
BEL	1980	9846.7998	.724881982	116.40382	21796.516	52785.047
BEL	1981	9852.4004	.920410065	124.50713	21383.842	51380.859
BEL	1982	9856.3027	1.132639975	133.20311	21476.111	51232.574
BEL	1983	9855.5195	1.267520908	136.03943	21403.58	50802.082
BEL	1984	9855.2998	1.432425878	144.89433	21957.686	52215.09
BEL	1985	9858.2002	1.471942171	139.97244	22299.809	53284.605
BEL	1986	9861.7998	1.107387888	126.84795	22773.387	54485.27
BEL	1987	9870.2002	.925487751	124.2862	23373.979	55917.414
BEL	1988	9884	.911463175	131.70743	24470.27	58668.941
BEL	1989	9937.6973	.976799645	141.4921	25363.299	60838.047
BEL	1990	9969.3096	.828408515	137.90524	26204.775	62563.051
BEL	1991	10004.487	.846513006	134.28673	26512.33	63008.941
BEL	1992	10045.622	.796965288	130.02217	26830.404	63616.441
BEL	1993	10085.426	.857625349	123.26458	26292.373	61967.531
BEL	1994	10122.914	.829364909	127.87677	27189.26	64099.828
BEL	1995	10155.459	.730790524	126.95086	27680.27	64995.387
